Time,open,high,low,close
2025-03-02,9.62,9.62,9.62,9.62
2025-03-03,7.12,12.27,7.12,9.48
2025-03-04,9.17,11.77,8.76,10.49
2025-03-05,10.44,11.39,8.18,9.27
2025-03-06,9.24,10.49,6.12,7.66
2025-03-07,7.57,9.39,6.06,7.76
2025-03-12,4.9,8.36,4.74,8.36
2025-03-13,8.52,14.68,6.48,12.03
2025-03-14,11.8,14.3,7.79,7.85
2025-03-15,7.99,9.56,7.91,9.56
2025-03-19,8.91,9.56,7.41,8.43
2025-03-20,8.71,35.93,5.94,34.99
2025-03-21,35.18,35.91,30.83,32.45
2025-03-22,32.32,32.57,30.51,30.51
2025-03-23,30.51,30.51,30.51,30.51
2025-03-24,31.79,35.25,30.65,34.94
2025-03-25,35.11,35.22,31.45,34.175
2025-03-26,34.285,35.545,31.345,35.315
2025-03-27,35.195,44.715,32.585,41.115
2025-03-28,41.215,43.345,31.535,33.165
2025-03-29,33.015,34.155,31.875,32.125
2025-03-30,32.125,32.125,32.125,32.125
2025-03-31,32.695,35.925,29.365,32.415
2025-04-01,32.445,34.445,25.425,31.985
2025-04-02,31.835,43.815,26.495,38.245
2025-04-03,38.415,62.405,17.515,19.295
2025-04-04,19.535,23.155,16.725,20.805
2025-04-05,20.945,21.005,17.745,18.245
2025-04-06,18.245,18.245,18.245,18.245
2025-04-07,16.045,24.515,12.425,15.285
2025-04-08,14.765,16.505,12.615,13.785
2025-04-09,13.595,18.995,12.335,16.575
2025-04-10,16.745,18.915,10.205,17.625
2025-04-11,17.595,21.065,15.575,17.205
2025-04-12,17.095,18.515,17.075,17.235
2025-04-13,17.235,17.235,17.235,17.235
2025-04-14,16.385,17.245,14.095,15.115
2025-04-15,15.215,17.085,14.645,16.595
2025-04-16,16.705,17.965,14.275,15.165
2025-04-17,14.905,15.665,11.335,13.315
2025-04-18,13.725,14.305,12.605,12.785
2025-04-19,12.785,12.785,12.785,12.785
2025-04-21,11.765,11.915,11.335,11.795
2025-04-22,9.005,13.395,7.845,11.785
2025-04-23,42.465,42.465,6.835,12.765
2025-04-24,11.755,12.345,8.075,11.965
2025-04-25,11.305,12.095,8.625,10.725
2025-04-27,10.205,10.205,10.205,10.205
2025-04-28,10.285,11.675,8.795,10.165
2025-04-29,9.975,11.295,8.685,10.215
2025-04-30,9.515,11.215,8.345,10.425
2025-05-01,8.335,9.045,5.765,8.225
2025-05-02,8.735,8.925,6.245,6.745
2025-05-04,7.445,7.445,7.445,7.445
2025-05-05,6.375,9.345,5.815,8.485
2025-05-06,8.365,9.575,6.235,8.505
2025-05-07,7.095,8.915,6.185,7.105
2025-05-08,6.285,7.745,4.105,4.545
2025-05-09,4.405,5.445,3.215,4.335
2025-05-19,2.905,30.905,2.895,29.825
2025-05-20,29.795,31.405,28.985,30.405
2025-05-21,30.305,32.165,28.615,30.635
2025-05-22,30.565,30.685,26.645,28.405
2025-05-23,28.365,30.005,26.645,28.025
2025-05-24,28.065,28.365,25.845,25.865
2025-05-25,25.865,25.865,25.865,25.865
2025-05-26,26.655,29.015,26.085,28.045
2025-05-27,28.045,28.505,25.715,26.125
2025-05-28,26.055,26.795,22.095,25.065
2025-05-29,24.855,25.295,20.895,23.665
2025-05-30,23.655,24.835,22.565,23.385
2025-05-31,23.535,24.115,23.525,23.935
2025-06-01,23.935,23.935,23.935,23.935
2025-06-02,23.155,25.335,22.665,24.445
2025-06-03,24.355,25.445,23.07,23.435
2025-06-04,23.435,25.045,22.835,23.445
2025-06-05,23.395,25.545,22.125,23.375
2025-06-06,23.445,23.705,19.175,21.615
2025-06-07,21.705,21.915,20.735,21.785
2025-06-08,21.785,21.785,21.785,21.785
2025-06-09,19.745,21.255,18.805,20.795
2025-06-10,20.755,21.735,18.055,20.375
2025-06-11,20.425,21.505,19.265,20.865
2025-06-12,20.805,21.185,18.725,19.915
2025-06-13,19.905,22.325,18.915,19.445
2025-06-14,19.485,20.875,19.425,20.525
2025-06-15,20.525,20.525,20.525,20.525
2025-06-16,19.975,20.455,18.255,18.665
2025-06-17,18.675,19.805,17.525,18.135
2025-06-18,18.075,18.965,17.165,17.415
2025-06-19,17.375,17.575,15.365,16.345
2025-06-20,16.345,16.665,14.835,15.395
2025-06-21,15.405,15.705,15.185,15.185
2025-06-22,15.185,15.185,15.185,15.185
2025-06-23,14.815,16.245,14.215,14.875
2025-06-24,14.905,15.425,12.745,13.665
2025-06-25,13.645,14.285,12.775,14.075
2025-06-26,14.105,14.195,12.385,13.315
2025-06-27,13.285,13.325,10.095,11.975
2025-06-28,11.885,12.175,11.595,11.635
2025-06-29,11.635,11.635,11.635,11.635
2025-06-30,10.325,12.135,9.985,11.535
2025-07-01,11.525,12.305,10.545,11.135
2025-07-02,11.035,11.755,8.975,10.485
2025-07-03,9.375,10.985,8.615,9.465
2025-07-04,9.385,11.455,8.615,11.255
2025-07-05,11.255,11.255,11.255,11.255
2025-07-06,11.19,11.255,11.19,11.255
2025-07-10,7.905,8.955,7.505,8.825
2025-07-11,10.635,11.735,9.885,11.235
