Time,open,high,low,close
2025-01-03 04:00:00,12.615,15.255,12.425,14.715
2025-01-03 08:00:00,14.695,16.015,14.445,15.135
2025-01-03 12:00:00,15.035,15.215,13.605,14.165
2025-01-03 16:00:00,14.115,14.425,13.305,13.735
2025-01-03 20:00:00,13.795,14.125,12.885,13.685
2025-01-04 00:00:00,13.685,13.965,12.055,12.615
2025-01-05 00:00:00,12.345,12.345,12.345,12.345
2025-01-06 08:00:00,12.045,12.495,10.675,11.465
2025-01-06 12:00:00,11.495,14.515,11.395,13.285
2025-01-06 16:00:00,13.455,13.495,8.805,10.795
2025-01-06 20:00:00,10.805,11.465,10.515,10.905
2025-01-07 00:00:00,10.875,10.965,9.565,10.225
2025-01-07 04:00:00,10.235,11.195,9.685,10.735
2025-01-07 08:00:00,10.745,11.765,9.825,11.345
2025-01-07 12:00:00,11.265,11.725,10.715,10.905
2025-01-07 16:00:00,10.885,14.065,10.78,13.105
2025-01-07 20:00:00,13.265,14.385,12.955,14.155
2025-01-08 00:00:00,14.175,14.565,13.195,13.805
2025-01-08 04:00:00,13.665,14.335,13.065,13.105
2025-01-08 08:00:00,13.035,14.195,12.535,13.625
2025-01-08 12:00:00,13.635,14.015,12.085,13.105
2025-01-08 16:00:00,13.105,15.935,12.615,15.545
2025-01-08 20:00:00,15.185,17.055,15.005,16.355
2025-01-09 00:00:00,16.115,18.025,16.105,16.435
2025-01-09 04:00:00,16.425,18.475,16.395,18.295
2025-01-09 08:00:00,18.355,18.435,16.355,16.355
2025-01-09 12:00:00,16.235,17.515,15.065,16.935
2025-01-09 16:00:00,16.985,19.295,16.695,18.945
2025-01-09 20:00:00,18.915,20.935,18.295,20.865
2025-01-10 00:00:00,20.875,23.035,20.875,23.005
2025-01-10 04:00:00,22.985,24.495,22.865,23.575
2025-01-10 08:00:00,23.685,24.695,22.165,23.755
2025-01-10 12:00:00,23.735,28.485,23.735,27.235
2025-01-10 16:00:00,27.105,41.125,21.975,28.475
2025-01-10 20:00:00,27.905,32.545,26.675,30.295
2025-01-11 00:00:00,30.025,30.025,25.365,26.725
2025-01-12 00:00:00,25.615,25.615,25.615,25.615
2025-01-12 04:00:00,25.615,25.615,25.615,25.615
2025-01-12 08:00:00,25.615,25.615,25.615,25.615
2025-01-12 12:00:00,25.615,25.615,25.615,25.615
2025-01-12 16:00:00,25.615,25.615,25.615,25.615
2025-01-12 20:00:00,25.615,25.615,25.615,25.615
2025-01-13 00:00:00,25.615,29.555,25.185,29.435
2025-01-13 04:00:00,29.545,30.815,26.735,27.125
2025-01-13 08:00:00,27.055,28.415,22.975,22.975
2025-01-13 12:00:00,22.715,26.975,21.325,24.285
2025-01-13 16:00:00,23.535,23.535,15.605,19.015
2025-01-13 20:00:00,19.045,20.955,17.925,18.195
2025-01-14 00:00:00,18.185,18.745,17.335,17.565
2025-01-14 04:00:00,17.675,17.895,14.055,16.385
2025-01-14 08:00:00,16.185,16.185,13.495,13.885
2025-01-14 12:00:00,13.885,15.785,12.105,12.645
2025-01-14 16:00:00,12.735,13.695,10.315,12.745
2025-01-14 20:00:00,12.895,13.905,12.405,13.145
2025-01-15 00:00:00,13.205,16.445,12.935,16.445
2025-01-15 04:00:00,15.935,16.895,15.025,15.025
2025-01-15 08:00:00,15.075,16.58,13.455,16.265
2025-01-15 12:00:00,16.265,23.555,16.265,20.935
2025-01-15 16:00:00,20.795,24.455,19.715,21.275
2025-01-15 20:00:00,21.275,24.785,20.495,23.995
2025-01-16 00:00:00,23.985,28.565,22.995,28.185
2025-01-16 04:00:00,28.045,31.045,26.215,30.215
2025-01-16 08:00:00,30.285,30.995,28.115,28.595
2025-01-16 12:00:00,28.87,31.395,26.345,26.345
2025-01-16 16:00:00,26.205,30.925,23.465,29.645
2025-01-17 12:00:00,25.855,27.935,25.105,27.815
2025-01-17 16:00:00,28.085,36.385,28.085,35.215
2025-01-17 20:00:00,35.205,43.995,35.205,38.655
2025-01-18 00:00:00,38.615,38.615,35.955,37.265
2025-01-19 00:00:00,37.115,37.115,37.115,37.115
2025-01-19 04:00:00,37.115,37.115,37.115,37.115
2025-01-19 08:00:00,37.115,37.115,37.115,37.115
2025-01-19 12:00:00,37.115,37.115,37.115,37.115
2025-01-20 04:00:00,41.925,42.115,41.055,41.085
2025-01-20 08:00:00,40.955,43.075,39.845,42.495
2025-01-20 12:00:00,42.715,43.365,36.195,40.035
2025-01-20 16:00:00,40.095,40.405,18.145,19.195
2025-01-20 20:00:00,18.985,19.405,11.445,17.835
2025-01-21 04:00:00,18.925,19.215,18.295,18.745
2025-01-21 08:00:00,18.725,19.125,10.745,12.065
2025-01-21 12:00:00,12.495,14.925,7.795,10.225
2025-01-21 16:00:00,9.875,16.865,9.035,14.035
2025-01-21 20:00:00,14.175,16.155,13.385,14.645
2025-01-22 00:00:00,14.305,14.655,12.875,13.865
2025-01-22 04:00:00,13.845,15.865,13.375,15.865
2025-01-22 08:00:00,15.865,39.085,11.335,39.085
2025-01-22 12:00:00,12.985,40.405,9.505,37.455
2025-01-22 16:00:00,11.175,38.705,8.655,37.675
2025-01-22 20:00:00,10.815,39.175,10.615,38.025
2025-01-23 00:00:00,11.455,38.655,7.045,33.935
2025-01-23 04:00:00,7.865,36.785,7.845,36.195
2025-01-23 08:00:00,36.145,36.145,7.095,7.745
2025-01-23 12:00:00,34.185,34.515,5.475,33.475
2025-01-23 16:00:00,6.555,34.135,4.295,31.895
2025-01-23 20:00:00,5.085,34.845,4.915,8.305
2025-01-24 00:00:00,35.455,35.785,6.105,34.02
2025-01-24 04:00:00,7.405,35.565,6.015,34.195
2025-01-24 08:00:00,7.465,34.225,4.495,33.575
2025-01-24 12:00:00,6.715,34.075,5.435,32.705
2025-01-24 16:00:00,5.725,36.095,1.665,33.945
2025-01-24 20:00:00,11.765,35.295,10.165,34.805
2025-01-25 00:00:00,12.585,35.385,12.575,34.025
2025-01-26 00:00:00,34.045,34.045,34.045,34.045
2025-01-26 04:00:00,34.045,34.045,34.045,34.045
2025-01-26 08:00:00,34.045,34.045,34.045,34.045
2025-01-26 12:00:00,34.045,34.045,34.045,34.045
2025-01-26 16:00:00,34.045,34.045,34.045,34.045
2025-01-27 00:00:00,32.295,32.565,32.295,32.465
2025-01-27 04:00:00,32.395,32.395,31.325,31.835
2025-01-27 16:00:00,30.925,31.785,30.455,30.82
2025-01-27 20:00:00,31.03,31.92,29.05,29.78
2025-01-28 00:00:00,29.61,31.71,28.78,31.33
2025-01-28 04:00:00,31.26,32.24,30.51,30.77
2025-01-28 08:00:00,30.73,31.8,30.73,31.73
2025-01-28 12:00:00,32.24,32.84,31.07,32.01
2025-01-28 16:00:00,31.89,33.46,31.16,31.69
2025-01-28 20:00:00,31.73,36.59,31.48,34.39
2025-01-29 08:00:00,34.74,35.45,33.33,33.59
2025-01-29 12:00:00,33.51,36.81,33.41,36.53
2025-01-29 16:00:00,36.18,42.07,35.59,41.89
2025-01-29 20:00:00,41.71,44.78,38.45,41.53
2025-01-30 00:00:00,41.5,41.55,36.59,37.82
2025-01-30 04:00:00,37.75,37.94,35.05,36.45
2025-01-30 08:00:00,36.62,38.75,35.43,38.06
2025-01-30 12:00:00,37.75,39.64,34.82,39.46
2025-01-30 16:00:00,39.58,56.53,38.6,53.89
2025-01-30 20:00:00,54.1,54.46,47.55,51.12
2025-01-31 00:00:00,51.01,60.11,50.13,60.11
2025-01-31 04:00:00,59.77,60.59,50.78,54.49
2025-01-31 08:00:00,54.4,54.87,47.97,51.38
2025-01-31 12:00:00,51.38,52.93,42.28,42.43
2025-01-31 16:00:00,42.5,47.19,39.18,45.59
2025-01-31 20:00:00,45.71,46.45,20.38,34.31
2025-02-02 20:00:00,32.93,32.93,32.93,32.93
2025-02-03 00:00:00,31.53,45.85,29.33,39.76
2025-02-03 04:00:00,39.27,42.28,25.64,33.48
2025-02-03 08:00:00,33.4,34.26,28.8,34.15
2025-02-03 12:00:00,34.23,34.53,31.48,33.75
2025-02-03 16:00:00,33.78,41.9,31.54,36.99
2025-02-03 20:00:00,36.91,40.61,35.42,39.38
2025-02-04 00:00:00,39.25,40.84,32.94,35.58
2025-02-04 04:00:00,35.71,35.95,29.75,30.23
2025-02-04 08:00:00,30.65,32.09,28.35,29.13
2025-02-04 12:00:00,28.94,29.96,24.54,26.57
2025-02-04 16:00:00,26.49,33.43,24.89,27.78
2025-02-04 20:00:00,27.7,32.02,26.94,30.3
2025-02-05 00:00:00,30.06,31.9,29.47,30.37
2025-02-05 04:00:00,30.31,31.53,27.75,29.94
2025-02-05 08:00:00,29.87,29.97,25.99,25.99
2025-02-05 12:00:00,25.37,26.98,24.09,24.6
2025-02-05 16:00:00,24.13,25.08,20.05,21.83
2025-02-05 20:00:00,21.8,23.53,17.91,19.28
2025-02-06 00:00:00,19.53,20.72,15.21,15.41
2025-02-06 04:00:00,16.06,21.06,16.06,17.29
2025-02-06 08:00:00,17.24,20.37,11.44,19.61
2025-02-06 12:00:00,19.37,23.64,19.37,22.38
2025-02-06 16:00:00,22.44,24.8,19.55,23.21
2025-02-06 20:00:00,23.22,24.87,22.25,23.62
2025-02-07 00:00:00,23.69,24.84,22.54,23.26
2025-02-07 04:00:00,23.26,24.9,20.17,22.06
2025-02-07 08:00:00,21.75,24.16,20.4,23.17
2025-02-07 12:00:00,23.59,26.8,22.37,24.44
2025-02-07 16:00:00,24.11,25.86,21.02,23.84
2025-02-07 20:00:00,24.11,25.56,22.45,24.26
2025-02-08 00:00:00,23.92,26.24,23.79,25.17
2025-02-09 00:00:00,25.15,25.15,25.15,25.15
2025-02-09 04:00:00,25.15,25.15,25.15,25.15
2025-02-09 08:00:00,25.15,25.15,25.15,25.15
2025-02-09 12:00:00,25.15,25.15,25.15,25.15
2025-02-09 16:00:00,25.15,25.15,25.15,25.15
2025-02-09 20:00:00,25.15,25.15,25.15,25.15
2025-02-10 00:00:00,29.37,29.37,22.77,24.28
2025-02-10 04:00:00,24.83,27.44,24.71,25.92
2025-02-10 08:00:00,25.87,26.92,23.67,24.8
2025-02-10 12:00:00,25.05,29.12,25.05,26.6
2025-02-10 16:00:00,26.93,28.48,23.68,27.26
2025-02-10 20:00:00,26.93,29.89,26.26,29.79
2025-02-11 00:00:00,29.75,30.13,24.7,25.06
2025-02-11 04:00:00,25.5,34.72,23.71,24.22
2025-02-11 08:00:00,24.15,26.96,23.16,25.25
2025-02-11 12:00:00,25.21,27.52,25.01,26.11
2025-02-11 16:00:00,26.13,28.24,24.75,27.73
2025-02-11 20:00:00,27.81,29.36,25.83,29.23
2025-02-12 00:00:00,29.3,30.11,26.55,27.89
2025-02-12 04:00:00,27.97,28.92,25.28,25.39
2025-02-12 08:00:00,25.36,27.39,23.48,24.86
2025-02-12 12:00:00,24.88,26.08,23.01,25.48
2025-02-12 16:00:00,25.23,28.18,21.68,27.5
2025-02-12 20:00:00,27.58,28.13,23.77,23.94
2025-02-13 00:00:00,23.83,25.3,23.26,23.26
2025-02-13 04:00:00,23.4,28.37,22.99,26.95
2025-02-13 08:00:00,27.19,28.74,25.29,25.86
2025-02-13 12:00:00,25.44,27.8,24.88,27.54
2025-02-13 16:00:00,27.3,28.88,26.35,27.48
2025-02-13 20:00:00,27.44,29.53,25.81,28.35
2025-02-14 00:00:00,28.31,31.4,26.38,26.58
2025-02-14 04:00:00,26.67,30.49,26.66,28.65
2025-02-14 08:00:00,28.67,28.78,24.13,24.41
2025-02-14 12:00:00,24.18,25.52,22.96,22.97
2025-02-14 16:00:00,23.12,23.72,11.06,14.79
2025-02-14 20:00:00,14.75,16.54,11.65,13.95
2025-02-15 00:00:00,13.52,14.23,10.6,10.77
2025-02-16 00:00:00,10.78,10.78,10.78,10.78
2025-02-16 04:00:00,10.78,10.78,10.78,10.78
2025-02-16 08:00:00,10.78,10.78,10.78,10.78
2025-02-16 12:00:00,10.78,10.78,10.78,10.78
2025-02-16 16:00:00,10.78,10.78,10.78,10.78
2025-02-16 20:00:00,10.78,10.78,10.78,10.78
2025-02-17 00:00:00,8.65,13.07,5.46,12.8
2025-02-17 04:00:00,12.44,12.44,9.23,10.98
2025-02-17 08:00:00,11.08,12.78,10.11,11.66
2025-02-17 12:00:00,11.62,12.71,10.96,11.9
2025-02-17 16:00:00,11.77,13.53,10.94,12.64
2025-02-17 20:00:00,12.6,13.53,11.31,11.31
2025-02-18 00:00:00,11.31,12.68,10.95,11.97
2025-02-18 04:00:00,12.37,13.61,11.41,12.96
2025-02-18 08:00:00,12.97,13.78,11.58,12.0
2025-02-18 12:00:00,11.77,13.66,11.77,13.02
2025-02-18 16:00:00,13.02,18.4,12.65,17.6
2025-02-18 20:00:00,17.4,19.37,17.25,18.71
2025-02-19 00:00:00,18.69,19.71,17.35,18.99
2025-02-19 04:00:00,19.12,19.73,16.59,17.23
2025-02-19 08:00:00,17.33,17.75,15.22,17.26
2025-02-19 12:00:00,17.45,18.59,16.34,17.74
2025-02-19 16:00:00,17.53,18.28,15.68,15.81
2025-02-19 20:00:00,15.84,17.33,14.9,15.36
2025-02-20 00:00:00,15.28,16.55,14.51,15.35
2025-02-20 04:00:00,15.52,18.77,15.41,17.46
2025-02-20 08:00:00,17.37,18.52,15.59,17.83
2025-02-20 12:00:00,18.34,18.66,16.43,17.55
2025-02-20 16:00:00,17.65,17.76,14.86,16.6
2025-02-20 20:00:00,16.52,17.23,14.7,15.95
2025-02-21 00:00:00,15.88,16.54,13.14,15.77
2025-02-21 04:00:00,15.77,17.3,13.04,13.71
2025-02-21 08:00:00,13.86,15.15,13.13,13.58
2025-02-21 12:00:00,13.6,14.7,12.88,13.07
2025-02-21 16:00:00,13.25,15.28,13.01,13.69
2025-02-21 20:00:00,13.68,16.61,13.21,13.82
2025-02-22 00:00:00,14.06,14.58,12.95,13.94
2025-02-23 00:00:00,13.95,13.95,13.95,13.95
2025-02-23 04:00:00,13.95,13.95,13.95,13.95
2025-02-23 08:00:00,13.95,13.95,13.95,13.95
2025-02-23 12:00:00,13.95,13.95,13.95,13.95
2025-02-23 16:00:00,13.95,13.95,13.95,13.95
2025-02-23 20:00:00,13.95,13.95,13.95,13.95
2025-02-24 00:00:00,14.26,15.61,12.49,12.78
2025-02-24 04:00:00,12.86,16.0,11.38,13.32
2025-02-24 08:00:00,13.42,14.31,11.65,13.53
2025-02-24 12:00:00,13.73,15.51,13.25,14.11
2025-02-24 16:00:00,13.99,17.32,13.99,14.45
2025-02-24 20:00:00,16.3,16.86,14.64,14.78
2025-02-25 00:00:00,14.8,16.65,13.9,15.77
2025-02-25 04:00:00,15.46,16.83,14.43,16.51
2025-02-25 08:00:00,16.45,16.75,13.13,13.34
2025-02-25 12:00:00,13.56,15.01,12.96,13.45
2025-02-25 16:00:00,13.21,14.63,9.51,11.92
2025-02-25 20:00:00,11.7,13.1,9.71,11.83
2025-02-26 00:00:00,11.86,14.52,11.48,12.66
2025-02-26 04:00:00,12.47,14.12,10.13,13.13
2025-02-26 08:00:00,13.36,14.26,11.31,11.56
2025-02-26 12:00:00,11.56,13.8,11.51,13.46
2025-02-26 16:00:00,13.41,14.43,11.31,13.89
2025-02-26 20:00:00,13.94,15.17,13.46,14.95
2025-02-27 00:00:00,14.83,15.53,13.78,14.45
2025-02-27 04:00:00,14.4,15.5,12.0,12.43
2025-02-27 08:00:00,12.28,14.75,11.01,11.31
2025-02-27 12:00:00,11.24,13.58,10.97,11.75
2025-02-27 16:00:00,11.92,13.94,10.85,11.76
2025-02-27 20:00:00,12.07,13.13,10.29,11.15
2025-02-28 00:00:00,10.89,11.74,9.42,9.88
2025-02-28 04:00:00,9.94,13.11,9.75,11.71
2025-02-28 08:00:00,11.73,12.83,10.05,11.45
2025-02-28 12:00:00,11.5,12.82,10.56,12.66
2025-02-28 16:00:00,12.75,13.25,10.62,11.07
2025-02-28 20:00:00,11.15,12.28,9.46,9.55
2025-03-01 00:00:00,9.58,11.0,8.67,9.38
2025-03-02 00:00:00,9.62,9.62,9.62,9.62
2025-03-02 04:00:00,9.62,9.62,9.62,9.62
2025-03-02 08:00:00,9.62,9.62,9.62,9.62
2025-03-02 12:00:00,9.62,9.62,9.62,9.62
2025-03-02 16:00:00,9.62,9.62,9.62,9.62
2025-03-02 20:00:00,9.62,9.62,9.62,9.62
2025-03-03 00:00:00,7.12,11.52,7.12,11.43
2025-03-03 04:00:00,11.03,12.27,9.07,10.57
2025-03-03 08:00:00,10.29,10.6,7.58,9.64
2025-03-03 12:00:00,9.62,10.95,8.93,9.96
2025-03-03 16:00:00,10.06,12.22,9.48,10.67
2025-03-03 20:00:00,10.66,10.92,9.18,9.48
2025-03-04 00:00:00,9.17,11.76,8.76,10.26
2025-03-04 04:00:00,10.2,11.3,9.14,9.72
2025-03-04 08:00:00,9.61,10.88,8.82,9.23
2025-03-04 12:00:00,8.97,11.06,8.89,10.9
2025-03-04 16:00:00,10.98,11.77,9.33,9.82
2025-03-04 20:00:00,10.38,11.02,9.53,10.49
2025-03-05 00:00:00,10.44,11.39,9.75,10.43
2025-03-05 04:00:00,10.39,11.06,9.0,10.36
2025-03-05 08:00:00,10.67,10.76,9.37,10.31
2025-03-05 12:00:00,9.97,11.23,9.68,10.64
2025-03-05 16:00:00,10.42,10.98,8.34,10.21
2025-03-05 20:00:00,10.01,11.29,8.18,9.27
2025-03-06 00:00:00,9.24,10.49,8.41,8.78
2025-03-06 04:00:00,8.47,9.65,7.74,8.22
2025-03-06 08:00:00,8.48,9.13,6.28,6.81
2025-03-06 12:00:00,6.33,8.32,6.12,7.7
2025-03-06 16:00:00,7.52,8.78,6.55,8.05
2025-03-06 20:00:00,8.03,8.28,6.81,7.66
2025-03-07 00:00:00,7.57,8.39,6.36,6.48
2025-03-07 04:00:00,6.57,9.39,6.06,7.0
2025-03-07 08:00:00,6.83,7.58,6.06,7.32
2025-03-07 12:00:00,7.1,8.14,6.58,7.76
2025-03-12 16:00:00,4.9,7.4,4.74,6.98
2025-03-12 20:00:00,6.63,8.36,6.61,8.36
2025-03-13 00:00:00,8.52,8.91,6.48,6.93
2025-03-13 04:00:00,6.97,8.96,6.78,8.81
2025-03-13 08:00:00,8.86,9.81,8.06,9.28
2025-03-13 12:00:00,9.39,9.87,7.79,8.52
2025-03-13 16:00:00,9.04,13.38,7.66,11.4
2025-03-13 20:00:00,11.38,14.68,10.89,12.03
2025-03-14 00:00:00,11.8,12.26,11.05,11.73
2025-03-14 04:00:00,11.64,14.16,11.12,11.45
2025-03-14 08:00:00,10.98,13.83,10.98,13.43
2025-03-14 12:00:00,13.47,14.3,10.31,10.66
2025-03-14 16:00:00,10.6,12.47,9.54,10.88
2025-03-14 20:00:00,10.85,11.6,7.79,7.85
2025-03-15 00:00:00,7.99,9.56,7.91,9.56
2025-03-19 20:00:00,8.91,9.56,7.41,8.43
2025-03-20 00:00:00,8.71,9.71,8.7,9.14
2025-03-20 04:00:00,9.03,9.08,7.0,7.71
2025-03-20 08:00:00,7.73,8.9,6.06,6.52
2025-03-20 12:00:00,6.62,35.13,5.94,34.96
2025-03-20 16:00:00,34.97,35.93,33.74,34.68
2025-03-20 20:00:00,34.71,35.65,33.72,34.99
2025-03-21 00:00:00,35.18,35.54,34.16,34.55
2025-03-21 04:00:00,34.55,35.91,34.01,34.04
2025-03-21 08:00:00,33.84,35.09,32.6,33.14
2025-03-21 12:00:00,33.07,34.15,32.38,33.81
2025-03-21 16:00:00,33.98,34.74,30.83,32.12
2025-03-21 20:00:00,32.11,33.84,31.57,32.45
2025-03-22 00:00:00,32.32,32.57,30.51,30.51
2025-03-23 00:00:00,30.51,30.51,30.51,30.51
2025-03-23 04:00:00,30.51,30.51,30.51,30.51
2025-03-23 08:00:00,30.51,30.51,30.51,30.51
2025-03-23 12:00:00,30.51,30.51,30.51,30.51
2025-03-23 16:00:00,30.51,30.51,30.51,30.51
2025-03-23 20:00:00,30.51,30.51,30.51,30.51
2025-03-24 00:00:00,31.79,32.45,31.77,32.4
2025-03-24 04:00:00,32.51,32.78,30.65,31.09
2025-03-24 08:00:00,31.07,31.83,30.66,31.3
2025-03-24 12:00:00,31.4,33.62,31.04,33.07
2025-03-24 16:00:00,33.29,33.52,31.36,33.08
2025-03-24 20:00:00,33.09,35.25,32.97,34.94
2025-03-25 00:00:00,35.11,35.22,31.77,32.59
2025-03-25 04:00:00,32.76,32.96,31.52,31.73
2025-03-25 08:00:00,31.71,32.81,31.6,32.43
2025-03-25 12:00:00,32.47,33.405,31.45,32.185
2025-03-25 16:00:00,32.205,34.585,31.895,33.395
2025-03-25 20:00:00,33.505,34.505,32.735,34.175
2025-03-26 00:00:00,34.285,34.465,32.265,32.495
2025-03-26 04:00:00,32.495,32.805,31.345,31.915
2025-03-26 08:00:00,31.865,32.875,31.405,32.075
2025-03-26 12:00:00,32.055,34.305,31.775,33.645
2025-03-26 16:00:00,33.525,35.355,32.925,34.785
2025-03-26 20:00:00,34.955,35.545,33.975,35.315
2025-03-27 00:00:00,35.195,36.355,32.725,32.725
2025-03-27 04:00:00,32.585,34.735,32.585,34.325
2025-03-27 08:00:00,34.415,39.095,33.975,38.485
2025-03-27 12:00:00,38.905,39.525,36.535,37.995
2025-03-27 16:00:00,37.775,42.735,37.345,42.005
2025-03-27 20:00:00,42.515,44.715,41.015,41.115
2025-03-28 00:00:00,41.215,43.345,41.195,43.155
2025-03-28 04:00:00,43.305,43.305,38.375,39.855
2025-03-28 08:00:00,39.985,40.495,37.395,38.365
2025-03-28 12:00:00,38.575,40.635,34.945,35.095
2025-03-28 16:00:00,35.085,36.795,32.465,34.275
2025-03-28 20:00:00,34.465,34.665,31.535,33.165
2025-03-29 00:00:00,33.015,34.155,31.875,32.125
2025-03-30 00:00:00,32.125,32.125,32.125,32.125
2025-03-30 04:00:00,32.125,32.125,32.125,32.125
2025-03-30 08:00:00,32.125,32.125,32.125,32.125
2025-03-30 12:00:00,32.125,32.125,32.125,32.125
2025-03-30 16:00:00,32.125,32.125,32.125,32.125
2025-03-30 20:00:00,32.125,32.125,32.125,32.125
2025-03-31 00:00:00,32.695,34.365,32.535,33.795
2025-03-31 04:00:00,33.845,35.925,29.365,31.615
2025-03-31 08:00:00,31.655,32.755,29.545,31.855
2025-03-31 12:00:00,31.925,33.305,31.125,31.745
2025-03-31 16:00:00,31.595,34.375,31.265,32.985
2025-03-31 20:00:00,32.655,33.345,32.105,32.415
2025-04-01 00:00:00,32.445,34.445,32.385,34.165
2025-04-01 04:00:00,34.115,34.325,27.685,29.275
2025-04-01 08:00:00,29.325,29.555,25.425,28.145
2025-04-01 12:00:00,28.245,29.685,26.695,28.775
2025-04-01 16:00:00,28.615,31.875,28.405,29.935
2025-04-01 20:00:00,29.925,33.135,29.315,31.985
2025-04-02 00:00:00,31.835,33.975,31.035,31.215
2025-04-02 04:00:00,31.345,31.395,26.495,28.545
2025-04-02 08:00:00,28.515,30.995,27.825,29.085
2025-04-02 12:00:00,29.135,36.515,28.955,35.695
2025-04-02 16:00:00,35.665,39.385,34.045,39.285
2025-04-02 20:00:00,39.175,43.815,38.145,38.245
2025-04-03 00:00:00,38.415,62.405,23.655,25.355
2025-04-03 04:00:00,25.245,28.235,21.085,22.425
2025-04-03 08:00:00,22.485,24.245,20.615,23.875
2025-04-03 12:00:00,23.915,24.045,17.515,20.065
2025-04-03 16:00:00,19.915,23.695,18.125,21.435
2025-04-03 20:00:00,21.575,21.785,19.095,19.295
2025-04-04 00:00:00,19.535,22.725,19.535,21.255
2025-04-04 04:00:00,21.275,21.295,17.775,20.365
2025-04-04 08:00:00,20.395,21.505,19.865,19.945
2025-04-04 12:00:00,20.145,23.155,17.515,22.295
2025-04-04 16:00:00,21.755,22.825,16.725,18.285
2025-04-04 20:00:00,18.185,20.835,16.985,20.805
2025-04-05 00:00:00,20.945,21.005,17.745,18.245
2025-04-06 00:00:00,18.245,18.245,18.245,18.245
2025-04-06 04:00:00,18.245,18.245,18.245,18.245
2025-04-06 08:00:00,18.245,18.245,18.245,18.245
2025-04-06 12:00:00,18.245,18.245,18.245,18.245
2025-04-06 16:00:00,18.245,18.245,18.245,18.245
2025-04-06 20:00:00,18.245,18.245,18.245,18.245
2025-04-07 00:00:00,16.045,17.245,12.615,14.925
2025-04-07 04:00:00,13.465,24.515,12.425,15.915
2025-04-07 08:00:00,15.935,18.155,14.105,16.855
2025-04-07 12:00:00,16.765,18.515,15.325,15.965
2025-04-07 16:00:00,16.345,18.375,14.115,16.945
2025-04-07 20:00:00,15.945,16.465,13.805,15.285
2025-04-08 00:00:00,14.765,16.365,13.795,13.875
2025-04-08 04:00:00,13.755,14.745,12.615,13.585
2025-04-08 08:00:00,13.325,16.235,12.865,14.325
2025-04-08 12:00:00,14.315,16.365,13.485,16.325
2025-04-08 16:00:00,16.505,16.505,13.465,14.195
2025-04-08 20:00:00,14.115,16.185,12.705,13.785
2025-04-09 00:00:00,13.595,14.985,12.565,13.095
2025-04-09 04:00:00,12.335,15.625,12.335,14.025
2025-04-09 08:00:00,13.985,18.335,13.655,17.525
2025-04-09 12:00:00,17.475,18.875,16.475,17.485
